tweet;TweetID;Label;Unnamed: 2;Unnamed: 3
momo lower as risk trade is off for now aapl pcln bidu;90779587046420480;4;;
GMCR  textbook from Stocksage the Disaster Sell Signal  other Momos to follow  LULU LNKD NFLX CMG PCLN BIDU AMZN etc;90814498054737920;0;;
Cramers Top 9 Stock Picks BIDU CMG DRI FDX JBL LULU NFLX PVH SO ;90796947228725248;4;;
And the selloff begins again GOOG back down to 5 BIDU 3 GMCR 4 shocking PCLN 8 going toward 50DMA 508;90797695513534464;0;;
In LiveCharts today we covered JOEZ CROX AKRX AZO BIDU SPY SPX BRKL RPTP NABI IDIX DBLE ;90875286819835904;2a;;
Take a look at DECK  BIDU charts post splitboth up 100  Thats the kind of action to expect from LULUshorts beware;90849476201283584;4;;
Currently holding BIDU AAPL long and 12 AMZN daytrade;90790782021287936;4;;
Chinese Internet Stocks Extend Decline BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD ;90948326974959617;0;;
If Chinas economic growth slows dose that mean more people spend time on the internet bidu sina;90978839706087424;2a;;
Nice mkt today NFLX AAPL AMZN BIDU GO   Watch OUT NFLX SHORTS you are getting steamrolled again;91137735770902529;4;;
No matter what happens I can not see tech not continuing higher into the 2nd half My tech tops AMZN GOOG AAPL AKAM RAX maybe BIDU ;91094429959598080;4;;
BIDU  I played the 140p on BIDU for a 4 bagger last two days Paid off all my Sept calls plus big profits Looking v ;91114916781629441;2b;;
Waretrading above POC right now so uptrend day BIDU;91140772585406464;4;;
Up big so far this morning AAPL BIDU CMG PCLN NFLX LULU AMZN PEET WYNN DECK CYOU SINA ACOM BJRI FTNT  etc;91142178834874368;4;;
SINA BIDU working well along with CMG LULU AAPL AMZN etc EVERYTHING runs in a strong market   ;91154410687823872;4;;
BIDU buy;91149117350346752;2a;;
AAPL BIDU still holding also holding 1k shares in SINA;91146862358302720;4;;
RT Chaikintools  Baiducom Inc BIDU Bearish Price Trend Alert  Negative Chaikin Price Trend ROC  ;91145387213201408;2b;;
BIDU Working well;91144350561607680;4;;
Baiducom Inc BIDU Bearish Price Trend Alert  Negative Chaikin Price Trend ROC  ;91143811446734848;0;;
RT TraderFlorida BIDU Working well;91144642954924032;4;;
Marginmike BIDU Warren buffet said that social networking sites are overpriced BIDU is trade with tight stop but not long term bet;52220673480855554;2b;;
Food for thought GOOG market cap is 186B BIDU is 470B;52197308888125440;2b;;
Baidu develops web browser to rival Microsoft Google   BIDU  ;52230204843769856;4;;
Stock pick of the week BIDU  above a proper buy point and hopefully ready to roll  Only concern is this will be a late stager;52199316495925248;4;;
short OPEN  CMG Puts in CAT PCLN NFLX BIDU  Market will fall and these leaders would come to earth;52224156367978496;2b;;
SteveLee81 I like smallmid caps Very few larger caps outside bidu but only because I think bidu will double in this bull market;52199753571778560;4;;
RT Niubi baidu lucky that majority of shareholders r funds  nonChinese retail impact of copyrightgate likely minimal on stock bidu;52194082054873088;4;;
Strong day some sweet breakouts now Put on some heavy weighted trades in SINA and BIDU and looking at others details  ;91184240296865792;4;;
RT Netsoundoff BIDU could flip out tomorrow and the weeklies will walk ;91185304865751042;2a;;
SINA BIDU LULU AAPL WPRT all strong action with vol today No pos on LULU;91171290102239232;4;;
Bought BIDU a little TOO early I guess;91167068673687553;2a;;
China tech option winners BIDU 374 144 145 calls 171 SINA 887 115 calls 350 SOHU 611 7868 80 calls 333 78;91180931980861442;4;;
There is no fear or sanity in this market  just look at LNKD ZAGG LULU CMG BIDU NFLX etc;91194423093899265;2a;;
Chinese Internet Stocks Surge On Bernanke Put BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD ;91329111145988096;0;;
Chinese internet stocks are HOT HOT HOT AWAY SINA SOHU QIHU BIDU NTES This is where your focus needs to be tomorrow;91276578096562176;4;;
Baidu Needs To Buy Friends  DigiCha bidu needs a deal to revive its flagging social efforts;91268123688316928;2a;;
RMBrenna reports on COP STR EP MRO BIDU TSL  SINA  ;91495702458408961;2a;;
Ascend Capitals Favorite Stock Picks ALU APD AVT AXP BAC BIDU BLK CE CHMT CMCSK CME EMR HUN;91263306211397632;4;;
BIDU get some bids  these chinese internets looks like they are ready for another round into the close;91203309569978368;4;;
RT Chicagosean  Whats moving premarket via RMBrenna from the CBOE floor COP STR EP MRO BIDU TSL SINA;91501520121643008;2a;;
Hawking BIDU CRM VMW and FFIV for swing reentries;91549208687017985;2a;;
RT Barronstechblog Google JP Morgan Sees Q2 Beat  Tech Trader Daily  Barrons GOOG MSFT YHOO BIDU AAPL AMZN ;91524615117086722;2a;;
Whats moving premarket via RMBrenna from the CBOE floor COP STR EP MRO BIDU TSL SINA;91498887566725120;2a;;
SPY getting ready to break out here  Strong markets with the leaders today CG SINA AAPL SOHU BIDU and many others;91503781593878528;4;;
Next week has some big earning reports for tech  IBM AMZN BIDU AAPL QCOM EMC VMW  I think they will ;91565386394374145;4;;
Tech did not like Ben today AMZN 102 21134 BIDU 125 14059 GOOG 116 53195 NFLX 339 28859 PCLN 190 52239;91546676321468417;0;;
Ascend Capitals Favorite StockPicks AXP BAC BIDU BLK CME EMR JPM K MET NYX PRU RSG STX TWC UTX XRX ;91599141536403456;4;;
TraderFlorida I am thinking about buying one of  SINA BIDU LULU tonight and holding through tomorrow  Which do you prefer;91625226152050688;2a;;
More Efficient Google TAC Declines As  Of Sales Stock Up  11  Tech Trader Daily  Barrons GOOG MSFT YHOO BIDU ;91603684038942720;4;;
long NFLX BIDU FOSL;91667782902616065;4;;
Baidu BIDU 232 Yahoo YHOO 150 afterhours following Googles big quarter   ;91605577540706304;4;;
BIDU and CLNE getting ready to rip shorts heads off;91599248981889025;4;;
BIDU GOOG earnings may be catalyst to propel it above the150s and toward a test or new high;91820002017153024;4;;
Options Expiration Expect Early Volatility     BIDU SINA XLF STD;91854013972226048;0;;
recap your morning tunes Charts  Music GOOG BIDU FAZ LNKD  ;91831618750263296;4;;
Futures Higher On GOOG And C Earnings Stocks To Watch AMGN AAPL BIDU BRCM C CLX GOOG MCP HK TIF ;91841601445437440;4;;
RT RMBrenna PreMarket on it is way GOOG HK CLX XLF BIDU YNDX ;91852519533322240;4;;
BlueFielder What about bidu and Sohu from goog coat tails;91856859010580481;2a;;
RT PortfolioArmor Hedging Widely Traded ADRs AMX BIDU DIA ITUB PBR SPY TEVA UBS VALE VEA VOD VWO;91870631737556992;2a;;
i got my big brown eyes on BIDU SOHU HAL C and rest of financial;91861123476885504;4;;
After the search wars GOOG still relevant in China  BIDU rules search but Android rules smartphones AAPL SOHU RIMM;91868106565234688;4;;
Pop and flop day  Most stocks after 515 min rule not moving over the high Dang debt crisis BIDU AAPL SINA;91867132379398144;0;;
Added a few AAPL and sold 14 SINA   BIDU also looking good Long C at 4025;91863804387930113;4;;
BlueFielder got my eye on BIDU too haha earnings on the 20th btw;91875801078833153;2a;;
lotto play BIDU 150 Calls  05 messageid65219675;91874406514704384;2b;;
BIDU reports on Saturday the 23rd Am I see that right;91874862318092288;4;;
Got my eye on a trade with BIDU 145 CALL s  close watch;91875528038039552;4;;
RT Emergingmoney GOOG still relevant in China BIDU rules search but AAPL SOHU RIMM Cnbcemergingmoney;91875934763884545;2b;;
Will add when it clears 14850 BIDU;91872689765101568;4;;
Stops in BIDU set at 142ish;91881252076007424;2a;;
RT BlueFielder  BIDU bot a few JUL 145 CALL s  75 for a trade VERY tight stop;91880231312437248;4;;
I bought BIDU today  Will be holding thru earnings;91887270549913600;4;;
optoins exp stalling amrkets today but leaders are doing ok SINA BIDU WYNN GOOG JVA back on caffeine;91895370229104640;4;;
WYNN AAPL SINA BIDU CF NTES SOHU  etc all holding up well;91880922173030400;4;;
BIDU SINA WYNN  CF acting well;91908773714726912;4;;
RT Abnormalreturns links spinoffs galore lender confidence and Pooh is back PSLV CLX RAH COP GOOG BIDU RIMM;91895582393778177;2a;;
BIDU trying hard  if it can get 14550 out of the way clear;91914227224297473;4;;
LNKD GOOG NFLX WYNN BIDU all taking the baton up again lead on;91909169959014402;4;;
RT StockTwits Friday links lender confidence via AbnormalReturns  PSLV CLX RAH COP GOOG BIDU RIMM;91899628030668800;2a;;
BIDU could see new highs next week imo;91909647413415937;4;;
BIDU is ready now;91909509009768448;4;;
RT AnniDayTrades Review  BIDU  GOOG earnings may be catalyst 2 propel it above the150s  toward a test or new high;91910491319967745;2a;;
BIDU nice bounce this afternoon running into eod;91924264235700224;4;;
BlueFielder ah BIDU was able to grab alot of Aug 170 calls at 130 gonna sell for the coat tail and run up to earnings;91914485715046400;4;;
A good 10 BIDU blast from here would close up the wks record ;91926351036166144;4;;
BIDU at my mark   there  it cleared 14550;91916347939897344;2a;;
BIDU moving higher  holding;91934555925262338;4;;
Have you had your PreMarket Pulse yet today BIDU YNDX GOOG ;91919581228171265;2a;;
baidu trying 2 get users 4 baidu shuoba weibo by sending invite messages 2 verified users on sina  tencent weibos lost cause bidu sina;52341195954864128;0;;
RT Gadyepstein Did Baidu manipulate search results of negative blog post on copyright issue Isaac makes that claim ;52349150351728640;0;;
RT Blcsfo  Develops Web Browser as  Search Leader Plans to Expand Services   BIDU gm;52270848584843264;4;;
Isaac mao presentation claiming baidu manipuated search results 2 block negative post  copyrightgate bidu;52282618514911232;0;;
RT Volpivots New options blog is a workinprogress but a little preview can be found at  AAPL AMZN BIDU;52233533103685632;2a;;
Rumor Baidu to Overhaul Microblog Platform Poach Celebrities   BIDU  ;52350480084504577;4;;
baidu shuoba already is a weibo in all but namepositioning have account hardly use bidu ;52322994273521665;2a;;
RT Niubi Baidus Robin Li Replied to Copyright Infringement Wenku Will be Closed if We Cannot Resolve It iChinaStockcom ;52231861015031808;0;;
you did not include BIDU in that  what daytime are they releasing ;91945841518059520;2a;;
BIDU strong here been lifting all afternoon I added to existing position;91934798435729410;4;;
BIDU on pullback to 50day ;91947887537299456;0;;
BIDU really taking out that bull flag;91947638395633664;4;;
StkFlipper BIDU closed 5 keeping one TCK  closed SD close by EODLLY  closed all at open Good Trading;91935927622053888;4;;
RT TraderFlorida BIDU poised to take out HOD;91947665222402048;4;;
AAPL SINA BIDU still holding over POC and now I have got some AMZN and POT;91947523257810944;4;;
Cant wait freakin BIDU did me dirty today down a Gand he still going higher if only it went this high fa ;91937850194542592;4;;
BIDU Poppin  ;91948886423379968;2a;;
will also be watching biducmgamzn next weekonly long if they break this weeks highs;91948299434721280;4;;
RT LaMonicaBuzz Ticker tape parade Earnings due next week IBM BAC GS JNJ KO AAPL YHOO INTC NFLX BIDU T NOK  ;91953204266409985;4;;
BIDU all out of todays buy of JUL 145 CALL s  105 for 35 gain;91948372377866240;4;;
BIDU owning large into earnings next week;91949651921616896;4;;
RT JonasQuinn23 the tech stocks are currently catching steam with AAPL touching 363 GOOL touching 600 and BIDU almost at 147 l ;91958444013273088;4;;
Would like to see BIDU run up into eaarnings next week the look at selling some volatility ;91965312576126976;2a;;
If BIDU continues running like this into earnings it will make me want puts  ;91965460735729664;2b;;
BIDU SINA AAPL POT  all closing on or near days highs  Figure new pops on Monday Hope everyone traded well Good luck all cya nxt wk;91960982330556416;4;;
BIDU to new 52week highs next week;91958528285220864;4;;
SPY puts no 8000 dinner tonite Bought some BIDU Aug calls for Happy Monday;91957540816031744;2b;;
I added BIDU SINA AMZN ISRG IBM today and will hold until otherwise;91956349822447617;2b;;
BIDU earning coming 7202011 After close  Go Long and sell before close  Should make you a couple DOLLARS gain from here ;92106505595273217;4;;
Added some LVS AAPL and BIDU ops CALL into the rally Still holding GOOG PEET and CAT Have a great weekend ;91973027050434562;4;;
best read on a Saturday RT Ivanhoff Themes in the latest St50 Macro vs Individual Catalysts allt coo bidu;92239348619153408;2a;;
watched Options Action todaygot me interested into looking at some risk reversals on a few stocks this week FFIV CAT VMW BIDU;92328264676294656;2a;;
Strong stocks trying to set up bases  BIDU CLF CMG CTSH FFIV QCOR ULTA;92385218232721408;4;;
RT Ivanhoff Themes in the latest St50 Macro vs Individual Catalysts allt coo bidu    AAPL makes the list ;92242194458607616;2a;;
Key Earnings Reports Next Week via Bespokeinvest  ISRG EBAY YHOO NOK SNDK BIDU SWKS like to move;92244440634236928;4;;
Big cap IBD type names holding up extremely well  BIDU TZOO AAPL GMCR RVBD LULU RAX AMZN DECK LVS PCLN NFLX CMG PNRA;92606560060194817;4;;
BIDU weekly chart double top at 1382 fib ;92656161626660864;4;;
If you do not believe in crystal balling you shouldnt be buying stocks into earningswhich means you missed GOOG  coming AAPL and BIDU;92447684681662464;2a;;
BIDU daily shows potential for break or a small pullback with lots of support ;92657741230903296;2b;;
BIDU will it mirror GOOG or fall on its own sword Earnings will tell line is drawn;92665987765248001;2b;;
that is all for Charts  Music until later BIDU SINA NFLX See you at the grove I will be dancing  ;92670133876699136;2a;;
RT StockTwits Great Work As Usual Worksheet for StockTwits50 via Smarterstops  BIDU FTK BHI COO AAPL EL;92676976552329216;2b;;
FTNT UA BIDU VMW CRM AMZN HAL RVBD etc;92702179693047808;2a;;
BIDU lloks very good closing tight on weekly at highs of range;92696690590617601;4;;
The stocks I am looking to play on longside should the market hold up BIDU and CAT earnings play;92685178002079744;4;;
thanks Howardlindzon  BIDU    have a great Sunday everyone;92670680390320128;2a;;
Play a childhood game in tomorrows market Follow the Leader  AAPL SINA BIDU LNKD SOHU;92782483124387840;2a;;
Commented on Key Earnings Reports Next GS AAPL ISRG UTX ESI SNDK BIDU SWKS CMG IBM BAC WFC;92821131224031232;2a;;
BIDU Learned to jump out if it reverses and board again if it moves upon weekly chart;92792526741848065;2b;;
Holding through earnings this week AAPL MCD ALB BIDU ;92799884079534080;4;;
go Google GOOG go Apple AAPL go Baidu BIDU go Chlorox say what CLX;92893728901050368;4;;
Johnwelshtrades got any websites that give earnings dates I know bidu reports this week but do not know what day;92788592803450880;4;;
short and sweet RT Jfahmy Stock Market Video 71711 SPY QQQ AAPL NOV BIDU;92798384754266112;2a;;
sold the last minute Friday AAPL calls for green Holding BIDU calls FAZ working out so far;92951894330327040;4;;
Stt2318 and BIDU too I guess;92956242238111744;2a;;
let the bulls run tzoo aapl bidu;92952130897457152;4;;
Long on APPL and BIDU Planning to hold only day before earning;92954693537505280;4;;
RT ChartSwingTrade  If you look at names like BIDU AAPL CMG LULU DECK even AMZN  you would NEVER suspect the Naz is down ;92986192836042753;2b;;
BIDU unch for the day;93033004515078144;2b;;
DA BEARScant hold beta down  cmggoogbidusinaaapltzoowynnnice day today;93033073519763456;4;;
Lowtown21 me too looking for a pop bidu;93025741071069184;4;;
BIDU and SINA china plays working well as per chart posted earlier Now bias is shifting firmly upside Watching TNA;93033264985550848;4;;
RT StockTwitsTV Tickers Smbcapital will be taking a look at include WBMD BIDU NFLX JPM and ALL tweet your requests early  ;92994007411593216;4;;
BIDU SINAS nice bounce both want higher;52362007646711808;4;;
Advertising on Baidu Gets Chopped by 2 eCommerce Corps but its Shares Still Rise  via DigEastAsia bidu dang;52375480040554496;2b;;
Stocks catching a bid so far this am AAPL BIDU CMG SINA WYNN  PCLN LULU NFLX DECK ISRG etc;52364893667598336;4;;
tech superweak today  aapl amzn pcln bidu crap  all the action in energy oil and solars  and even some lulu;52370198157725696;2b;;
ShortTerm Put Players Swarm Transocean Ltd   BIDU  ;52360180519813120;2a;;
RT TraderFlorida AAPL TZOO SINA AAPL VRUS WYNN BIDU GLD etc nice action in a down market ;93033852477509633;4;;
bidu breaking out of wedge;93040079806799873;4;;
BIDU looks good for higher prices;93037034024869888;4;;
BIDU at highs of day;93039785286959104;4;;
aapl bidu My two horses are running good today;93040573354737664;4;;
Optionmonster Check out that sharp break up in SINA  BIDU China stocks starting to take off leaving DANG flat But look at RENN;93038028838289408;2b;;
RT Fitzstock2004 not sure bidu has enough gas todaybut turnaround Tuesday might play ball;93043354182500352;0;;
Lowtown21 ncie job LT on BIDUwas just looking a those calls;93041536924782592;4;;
BIDU SINA continued strengthMOS also trading well into eps after closeI am long POT CF;93042362531586048;4;;
BIDU running into EOD Entry off the 10dma on Friday working well;93043921923485696;4;;
TECH red NFLX 234 NVDA 234 VMW 184 PCLN 116 ADBE 181 AMZN 057 PCLN 116 gt On my list only BIDU AAPL green;93051882293043201;2b;;
Song Remains the Same  via DerekHernquist AAPL IBM BIDU ALXN VMW GS;93055384817893376;4;;
aapl wowo ibm up almost 500 after hours great job to those who held bidu tzoo;93055289372319744;4;;
RT TraderFlorida SINA BIDU nice ltlt enough said ;93047985688166401;4;;
only position  BIDU long;93047603155042304;4;;
TraderFlorida BIDU earnings Wed Evening or Thursday Evening;93117633574076416;2a;;
Tradehottie I am in shock at aapl tzoo sina  bidu  Missed run up Whats your take on sohu cyou  slv;93075607247794176;4;;
setups and trades that worked out today SINA BIDU TZOO GPOR i took my remaining  long swing off today 640 SIFY ZAGG and ACI BTU;93066974959120384;4;;
Sfccapital SLV shortbiased and like ZSL at the right time CYOU looks like breakout test comin SOHU could trade wBIDU higher;93101053565865984;4;;
BIDU SINA AAPL closing strong today Most large caps ;93058445472829441;4;;
Travelzoo What to Expect Approaching Earnings and Beyond AMZN BIDU EBAY EXPE GOOG NFLX OWW PCLN;93301834575384576;2a;;
VMW AMZN CRM BIDU all hitting alerts and ripping higher;93318553100488704;4;;
RT Options911 same here only position BIDU since 140;93126886858833920;2a;;
leaders  unreal last few weak days and even better on strong days like today SINA SOHU WYNN AAPL AMZN BIDU CF CRM CMG;93316948246536192;4;;
RT TraderFlorida CMG AAPL WYNN SINA BIDU AMZN PCLN JVA VRUS etc   enough said  ;93318486138421248;2a;;
current holdings BIDU CF GOOG MA OHU VMW;93320807366922240;4;;
I like where your heads at I am in all except NFLX RT Shakenbakemoney currently long AAPL BIDU CAT IBM NFLX SPY all via calls;93348340183474177;4;;
several leaders I held acting very nicely took some off on open and will look to rebuy if market holds in SOHU WYNN BIDU;93320675422507009;4;;
BIDU TNALets go  StockTwits Howardlindzon Petenajarian Optionmonster;93380037268611072;2b;;
BIDU 15212  looking good   As long as it does not go under MA20 on 2 minutes  1 day chart gt DONT SELL ;93380512311283713;4;;
BIDU 15195 now  holding above all moving averages on the 2 minutes  1 day chart ;93375570863337472;4;;
BIDU trying to hit 152s here ;93381378221158400;4;;
add to long BIDU 152;93386100986478593;4;;
Alright bro the beach sounds fun BIDU 11Jul22 C 16000  52C now ;93380975094009856;2a;;
BIDU 15260 HOD Lets break it I am going to lock up the float lol jk ;93382833745305600;4;;
BIDU 153 Coming Shortly IMO ;93385075328167936;4;;
Bought 50 BIDU 160s at 53 put them for sale at 80 cents ;93383391059255296;4;;
Breakout you seem obsessed with BIDU ;93397368912883712;2a;;
BIDU pps decreasing but the 160 calls pps is going up weird ;93395751496990722;2b;;
BIDU chachingas  I think that is the word;93396337097314305;2a;;
BIDU target bo high met;93398666412433409;4;;
AAPL is going to give us the news on it is china side  BIDU;93396562079784960;2a;;
Showing BIDU 11Jul22 C 160  055C right now ;93394706775547904;4;;
RT StkConfidential Lots of leaders with big point moves  PCLN CMG CRR VMW BIDU AMZN NFLX etc;93394239869825024;4;;
BIDU 11Jul22 C 16000 65C  ;93397892496228352;4;;
Tech lining up for BUY APPL BIDU NFLX for example  through to the end of the year ;93405960256765952;4;;
Weve seen bidu run up on volume into the close last couple days Reports Monday 625;93399508725145600;4;;
out of bidu calls from 330  410 Will look to re enter;93400027065630720;4;;
BIDU AAPL TZOO all working well SINA holding well into the close  If it holds above all the dmas will rocket tomorrow daily weekly;93401055798378496;4;;
A look at economic developments around the globe  in this article BIDU  Seeking Alpha ;93401073137631232;2a;;
for now leaders are leading and working very well so why fix it if it aint broke AAPL PCLN BIDU SOHU FOSL AMZN LULU and many others;93407071655038976;4;;
Are you still holding those BIDU calls  messageid65344899;93407705162723328;2b;;
Chinas Baidu licenses music from major US record labels for streaming and downloads BIDU;93409857327218689;2a;;
Leaders likely to be affected by AAPL earnings AMZN BIDU SINA CYOU SOHU NFLX etc;93402483954692096;2b;;
Dont Panic These Stocks Noble Baidu Look Great to Buy BIDU NE;47769304510365696;4;;
Search Engine Giants YHOO GOOG BIDU   BIDU  ;47768627381932033;2a;;
Minyanvilles T3 Live Midday Market Snapshot Tech Leaders Highlight Morning    BIDU  ;47768625708404736;2a;;
Snakeeyes BIDU was a 1000 stock before the 10  1 split my friend;93436468357369857;2a;;
OK Neeext Lets see how QCOM and BIDU will do in the next few days Oh and INTC;93419568114040832;2a;;
I think I will get 80 cents for the BIDU calls tomorrow ;93411523766124545;4;;
BIDU TZOO looking good AAPL down AH but reporting at 430;93410414163001344;4;;
ROC CAT MA GOOG BIDU FFIV Check out outstanding today;93464068760928256;4;;
Howardlindzon So Yahoo will buy SINA   Then sell it to BIDU in 2013 for 50 off their purchase price;52383861857984512;2a;;
Leaders like NFLX BIDU OPEN LULU not the only ones getting institutional attention speculative names as well YOKU MCP;52377874942017536;4;;
GOOG finance lists BIDU s market cap as 43777B   Haha;52382711402332160;4;;
Trade Ideas for Tomorrow BIDU DRYS PMI SINA   BIDU  ;52418062619652096;4;;
GOING PLACESgt3 CHINESE INTERNET STOCKSgtBIDUgtgtSOHUgtgtYOKUgtgtMake an entry in your portfolio like you had purchased ONE sharegtsee how it goes;52408734688874496;4;;
SOHU catch up to SINA BIDUlong all FOCUS Worksheet       ;52381629213179904;2b;;
Gbhatia No I think BIDU is next week where do you see tom;93523439406682113;2a;;
Baidu Browser tips hat to old Steve Jobs quote steals Chromes special sauce BIDU GOOG;93478016713363456;4;;
Gbhatia BIDU is def next week TDameritrade has it next week too;93524707869069312;4;;
OptionRadar bidu reports on 725 not tomorrow after market;93499478857883648;4;;
Chinese Internet stocks current thoughts BIDU NTES CYOU SINA SOHU and others in watchlist;93495423184011264;2a;;
Note to self earnings dates NFLX Mon AMZN Tues BIDU Wed;93520686974369792;2a;;
Jsfluegel bidu earnings release is now 7252011 after market close;93510007517233153;4;;
Cramers Mad Money  3 Strong Earnings Reports Do Not Make a Tech Bull Market 71911 AAPL BIDU BTU;93659245815414784;2b;;
some stocks in am watching today RVBD AAPL LULU CF GOOG BIDU AMZN;93670405944000512;2a;;
BIDU strong today SOHU coming back LULU great PCLN coming back after huge run yesterday AAPL holding gap nice LVS close to breakout;93693377010335744;4;;
LVS coming around PCLN SINA SOHU ISRG AAPL GOOG BIDU LULU FOSL AMZN and many others great action today;93743762148306944;4;;
charts posted over the weekend   aaplgoogamznpclnbiduvmwpclnif you played themcongrats;93692290077429760;4;;
Jim Cramers Latest Stock Picks AAPL AEA AFL BAC BIDU BTU CYS EPD IBM IDCC IP KMP PIR PNC TIN;93762434963218432;4;;
Trending Now AAPL BIDU THLD VOG QPSA BAC SINO IDCC COCO GOOG URZ ZLC SPY WFC ABAT;93759111312834560;4;;
TraderFlorida but didnt you hold aapl wynn and holding bidu into earnings;94017431625932800;2a;;
RT MarketFinancial geeee golly I wonder where investors are on this chart CMG AAPL BIDU SPY SPX NFLX ;94035343589904384;2a;;
Early selling in the liquid growth names BIDU AAPL PCLN NFLX CRM VMW;94037422265995266;2a;;
Chinese Internet Stocks Gained As Rally Lost Steam BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD ;93874261776809984;4;;
RT StockTwits50 Best St50 performers for the week so far ftk aapl lulu bidu gtls;93809443069890560;4;;
Rundown starts early today at 820 EURUSD SPY TFF SINO BIDU WYNN Grains treasuries  moredo not miss ;94018766979084288;2a;;
PCLN working well pushed over POC   BIDU doing great;94042331317153792;4;;
FLCheshire leave sina along bropclnaaplgoogand bidu  were the playssina only above 1225 interests meimo;94062061067317248;4;;
This weakenss in leaders could be a super buy area PCLN SINA BIDU SOHU AMZN and others;94038795703435264;2b;;
long BIDU NFLX JAZZ FOSL everything looks ok now;94048208967311360;4;;
Big tech names not acting well today in nice spx rally FFIV SINA SOHU CRM BIDU VMW ;94078516202700800;2b;;
Hourly Trending Social Volume AAPL14 TZOO13 SPY7 ESRX6 BAC5 CLSN5 MHS5 PEP5 ADS4 BIDU3 wwwstocialcom;94037566046744576;2a;;
fantasy longs LULU FOSL BIDU JAZZ HLF AGP AAPL PCLN GMCR ILMN TPX NFLX;94048640154341376;4;;
If LULU down then I think it is a rotational cycle like BIDU AAPL SINA;94093915703091200;2a;;
Market ramped higher MOMO stocks FAILING What does that tell you CMG BIDU VMW PCLN AAPL AMZN LULU;94094733265207297;0;;
Ajsan515 AMZN PCLN LULU BIDU among others are lower today   Overall market has been weird this week;94104365605990400;0;;
Hourly Trending Social Volume AAPL68 SPY61 HEAT34 MMI33 BIDU32 GOOG32 GS24 BAC20 RT19 SLV16 wwwstocialcom;94097947876274177;2a;;
RT MCM WHAT THE HELL is going on RIMM up NVDA up AMZN BIDU red as hell ltits the buy shitty tech day  you did not get the memo;94098041509908480;0;;
lot of stocks breaking down SINA BIDU NFLX CRM FFIV APKT AMZN OPEN;94081796957941761;0;;
Hourly Trending Social Volume AAPL75 GOOG59 HEAT54 SPY53 TZOO30 MMI28 IDCC26 SINA25 BIDU24 wwwstocialcom;94090399391559680;2a;;
Wow rough go for LULU and BIDU;94096131180601344;0;;
RT ChartSwingTrade  Really confused how the Nasdaq is still up 20 but GMCR CMG NFLX RAX LULU SINA CRM BIDU are all lower so ;94132910688436224;2b;;
Great day to be a trader today Still see volatility on horizon TZOO OPEN FFIV RVBD GOOG BIDU NFLX DB HBC MO ;94223493645877248;2b;;
Sold CAT for 3 rolled that and INTC sales yesterday into BIDU at 15280;94400407857659904;4;;
A Look at Cramers Highly Profitable Stock Picks July 20 AAPL ADBE BIDU CMC CME CXW NFLX RAX SVM;94384027024371712;4;;
Chinese Internet Stocks Tumbled Despite Rally BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD ;94217422332104704;0;;
10 Companies to Consider That Report Earnings on Monday ADVS AEIS ANN APC AVX BHI BIDU BOH BRCM;94396554101784578;4;;
RT TraderFlorida SINA BIDU AAPL VRUS CMG GOOG MA PCLN etc acting well;94403502859751426;4;;
Yup look at BIDU already up 2 on Friday messageid65454035;94404968366342145;4;;
BIDU  Sold my AMD August 700 calls at 50 cents bought at 18 ye messageid65453999;94404799562395650;2a;;
BIDU SINA and AAPL all doing well Scalping the heck out of TZOO this am Also watching TZA TNA  MCD APKT for daytrades;94403002340868098;4;;
TraderFlorida I thought you do not hold through earnings re BIDU plan on shaving some off and carrying a core through;94405932158697472;2a;;
A few leaders looking good so far this morning  AAPL CMG PCLN INFA CRR BIDU AGU PNRA etc;94406024794087424;4;;
BIDU selling a 14 here nice gains;94405007524380672;4;;
Sold a few more of BIDU here will hold the rest over the weekend into earnings Have about 40 of my original position;94420539208253441;2a;;
BIDU in this article  10 Companies to Consider That Report Earnings on Monday  Seeking Alpha ;94411895448145920;4;;
All China stocks looking good  is wearing green on bloomberg so bullish day for BIDU SINA and AAPL;94406757056647168;4;;
RT TraderFlorida BIDU SINA both holding up well;94419711013560320;4;;
Selling some more BIDU into strength  Need to hold only 25 going into earnings Monday   MCP watch 5810 50 Fib retracement no pos;94413313760428033;4;;
RT RMBrenna Out of my Chinese ADR basket BIDU 722 155 weekly calls are the most active;94423539842682880;4;;
Talkin with Tom and Tony coming up now  call us or tweet us 8552382789 with your trading questions   NFLX BIDU;94422079109201920;2a;;
Bought BIDU  15374 for a day trade  Refer to blog for reason;94422522153537536;4;;
BIDU day trade looks ready  RT Tickertank Photo NIce intrady bull flag in BIDU ;94422160554213378;4;;
BIDU and NFLX report earnings on Mondayfireworks for sure;94422392553734144;4;;
u buying any BIDU callsputs for mondays earnings tia messageid65459123;94422553677934592;2a;;
SINA BIDU AAPL TZOO all paring yesterdays losses all working well;94424687626551296;4;;
SINA BIDU and AAPL all working well  Using a seperate computer to scalp the heck out of TZOO;94432240410427392;4;;
IMO   yesterdays lod in bidu IS THE LOWif not at least your got your versus tradethis one goes to 170;94432594501971968;2b;;
